DunsNumber,Company,TradeName,Address,City,State,ZipCode,ZIP4,Officer,Title,Area,Phone,Region,HQDuns,HQCompany,HQTradeName,HQAddress,HQCity,HQState,HQZipCode,HQZIP4,HQOfficer,HQTitle,HQArea,HQPhone,Subsidiary,Related,Kids,CBSA,FipsCounty,CityCode,Latitude,Longitude,LevelCode,EstCat,Emp90,EmpC90,Emp91,EmpC91,Emp92,EmpC92,Emp93,EmpC93,Emp94,EmpC94,Emp95,EmpC95,Emp96,EmpC96,Emp97,EmpC97,Emp98,EmpC98,Emp99,EmpC99,Emp00,EmpC00,Emp01,EmpC01,Emp02,EmpC02,Emp03,EmpC03,Emp04,EmpC04,Emp05,EmpC05,Emp06,EmpC06,Emp07,EmpC07,Emp08,EmpC08,Emp09,EmpC09,Emp10,EmpC10,Emp11,EmpC11,Emp12,EmpC12,Emp13,EmpC13,Emp14,EmpC14,Emp15,EmpC15,EmpHere,EmpHereC,SizeCat,SIC2,SIC3,SIC4,SIC6,SIC8,SIC8_2,SIC8_3,SIC8_4,SIC8_5,SIC8_6,SICChange,SIC90,SIC91,SIC92,SIC93,SIC94,SIC95,SIC96,SIC97,SIC98,SIC99,SIC00,SIC01,SIC02,SIC03,SIC04,SIC05,SIC06,SIC07,SIC08,SIC09,SIC10,SIC11,SIC12,SIC13,SIC14,SIC15,Industry,IndustryGroup,HQDuns90,HQDuns91,HQDuns92,HQDuns93,HQDuns94,HQDuns95,HQDuns96,HQDuns97,HQDuns98,HQDuns99,HQDuns00,HQDuns01,HQDuns02,HQDuns03,HQDuns04,HQDuns05,HQDuns06,HQDuns07,HQDuns08,HQDuns09,HQDuns10,HQDuns11,HQDuns12,HQDuns13,HQDuns14,HQDuns15,HQDunsChange,FIPS90,FIPS91,FIPS92,FIPS93,FIPS94,FIPS95,FIPS96,FIPS97,FIPS98,FIPS99,FIPS00,FIPS01,FIPS02,FIPS03,FIPS04,FIPS05,FIPS06,FIPS07,FIPS08,FIPS09,FIPS10,FIPS11,FIPS12,FIPS13,FIPS14,FIPS15,FipsChange,OutofBis,YearStart,PayDexMin90,PayDexMax90,PayDexMin91,PayDexMax91,PayDexMin92,PayDexMax92,PayDexMin93,PayDexMax93,PayDexMin94,PayDexMax94,PayDexMin95,PayDexMax95,PayDexMin96,PayDexMax96,PayDexMin97,PayDexMax97,PayDexMin98,PayDexMax98,PayDexMin99,PayDexMax99,PayDexMin00,PayDexMax00,PayDexMin01,PayDexMax01,PayDexMin02,PayDexMax02,PayDexMin03,PayDexMax03,PayDexMin04,PayDexMax04,PayDexMin05,PayDexMax05,PayDexMin06,PayDexMax06,PayDexMin07,PayDexMax07,PayDexMin08,PayDexMax08,PayDexMin09,PayDexMax09,PayDexMin10,PayDexMax10,PayDexMin11,PayDexMax11,PayDexMin12,PayDexMax12,PayDexMin13,PayDexMax13,PayDexMin14,PayDexMax14,PayDexMin15,PayDexMax15,DnBRating90,DnBRating91,DnBRating92,DnBRating93,DnBRating94,DnBRating95,DnBRating96,DnBRating97,DnBRating98,DnBRating99,DnBRating00,DnBRating01,DnBRating02,DnBRating03,DnBRating04,DnBRating05,DnBRating06,DnBRating07,DnBRating08,DnBRating09,DnBRating10,DnBRating11,DnBRating12,DnBRating13,DnBRating14,DnBRating15,Sales90,SalesC90,Sales91,SalesC91,Sales92,SalesC92,Sales93,SalesC93,Sales94,SalesC94,Sales95,SalesC95,Sales96,SalesC96,Sales97,SalesC97,Sales98,SalesC98,Sales99,SalesC99,Sales00,SalesC00,Sales01,SalesC01,Sales02,SalesC02,Sales03,SalesC03,Sales04,SalesC04,Sales05,SalesC05,Sales06,SalesC06,Sales07,SalesC07,Sales08,SalesC08,Sales09,SalesC09,Sales10,SalesC10,Sales11,SalesC11,Sales12,SalesC12,Sales13,SalesC13,Sales14,SalesC14,Sales15,SalesC15,SalesHere,SalesHereC,SalesGrowth,SalesGrowthPeer,MoveYears,LastMove,MoveSIC4,OriginCity,OriginState,OriginZIP,DestCity,DestState,DestZIP,MoveEmp,EmpC,MoveSales,MoveSalesC,PubPriv,LegalStat,ForeignOwn,ImpExpInd,GovtContra,Minority,GenderCEO,WomenOwned,Relocate,MoveOften,Cottage,FirstYear,LastYear,Address_First,City_First,State_First,ZipCode_First,CBSA_First,FipsCounty_First,CityCode_First,DunsNumber.1,LastPayDex,PayDex1,PayDex2,PayDex3,PayDex4,PayDex5,PayDex6,PayDex7,PayDex8,PayDex9,PayDex10,PayDex11,PayDex12,PayDex13,PayDex14,PayDex15,PayDex16,PayDex17,PayDex18,PayDex19,PayDex20,PayDex21,UltimoAnnoUtile,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,DnB1,DnB2,DnB3,DnB4,DnB5,DnB6,DnB7,DnB8,DnB9,DnB10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
602749868.0,1271.0,0.0,857.0,566.0,44.0,79042.0,3314.0,234.0,31.0,0.0,0.0,477.0,602749868.0,1260.0,0.0,846.0,555.0,44.0,79042.0,3314.0,234.0,30.0,0.0,0.0,0.0,0.0,0.0,48999.0,48437.0,483657.0,29.3281,96.9808,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,2.0,0.0,73.0,738.0,7389.0,738999.0,73899999.0,,,,,,0.0,,,,,,,,,,,,,,,,,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,,,,,124.0,153.0,,,,,,,,,,,,,,,,,602749868.0,602749868.0,602749868.0,602749868.0,602749868.0,602749868.0,,,,,0.0,,,,,,,,,,,,,,,,,48437.0,48437.0,48437.0,48437.0,48437.0,48437.0,,,,,0.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000.0,3.0,65000.0,3.0,65000.0,3.0,62500.0,3.0,62000.0,3.0,60000.0,3.0,,,,,,,,,60000.0,3.0,4.0,4.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2005.0,2011.0,849.0,568.0,44.0,79042.0,48999.0,48437.0,483657.0,602749868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
602964541.0,1977.0,0.0,88.0,1271.0,43.0,37379.0,5438.0,0.0,0.0,80.0,639.0,88.0,602964541.0,1962.0,0.0,92.0,1258.0,43.0,37379.0,5438.0,0.0,0.0,80.0,638.0,0.0,0.0,0.0,16860.0,47065.0,478486.0,35.2579,85.178,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,1.0,0.0,0.0,72.0,723.0,7231.0,723100.0,72310000.0,,,,,,0.0,,,,,,,,,,,,,,,,,72310000.0,72310000.0,72310000.0,72310000.0,,,,,,,90.0,18.0,,,,,,,,,,,,,,,,,602964541.0,602964541.0,602964541.0,602964541.0,,,,,,,0.0,,,,,,,,,,,,,,,,,47065.0,47065.0,47065.0,47065.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,3.0,20000.0,3.0,20000.0,3.0,20000.0,3.0,,,,,,,,,,,,,20000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2005.0,2009.0,92.0,1277.0,43.0,37379.0,16860.0,47065.0,478486.0,602964541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
603179214.0,571.0,83.0,731.0,752.0,31.0,7036.0,6590.0,371.0,4.0,169.0,350.0,336.0,48781830.0,2209.0,0.0,1867.0,1046.0,38.0,19106.0,3625.0,1438.0,29.0,13.0,512.0,0.0,628.0,0.0,35084.0,34039.0,344754.0,40.3269,74.4551,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,2.0,50.0,506.0,5063.0,506399.0,50639905.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,50639905.0,50639905.0,50639905.0,50639905.0,50639905.0,50639905.0,621.0,62.0,,,,,,,,,,,,,,,,,,,,,50141865.0,50141865.0,50141865.0,50141865.0,50141865.0,48781830.0,1.0,,,,,,,,,,,,,,,,,,,,,34039.0,34039.0,34039.0,34039.0,34039.0,34039.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,80.0,79.0,79.0,76.0,79.0,76.0,79.0,79.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,3.0,2666700.0,3.0,2683200.0,3.0,2881900.0,3.0,2693100.0,3.0,2850000.0,3.0,2850000.0,3.0,1.0,2.0,,,,,,,,,,,,,,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2009.0,2015.0,727.0,757.0,31.0,7036.0,35084.0,34039.0,344754.0,603179214.0,79.0,79.0,79.0,76.0,79.0,76.0,79.0,79.0,80.0,73.0,,,,,,,,,,,,,14.0,,,,,,,34039.0,34039.0,34039.0,34039.0,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0
603340220.0,1264.0,0.0,608.0,955.0,34.0,10018.0,6904.0,345.0,19.0,10.0,1854.0,335.0,603340220.0,1253.0,0.0,608.0,941.0,34.0,10018.0,6904.0,340.0,20.0,10.0,1852.0,0.0,0.0,0.0,35614.0,36061.0,364997.0,40.7519,73.9885,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,2.0,0.0,54.0,549.0,5499.0,549902.0,54990202.0,,,,,,0.0,,,,,,,,,,,,,,,,,54990202.0,54990202.0,54990202.0,,,,,,,,501.0,156.0,,,,,,,,,,,,,,,,,603340220.0,603340220.0,603340220.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,36061.0,36061.0,36061.0,,,,,,,,0.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,3.0,50000.0,3.0,50000.0,3.0,,,,,,,,,,,,,,,50000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2005.0,2008.0,593.0,960.0,34.0,10018.0,35614.0,36061.0,364997.0,603340220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
603662230.0,1476.0,192.0,484.0,1156.0,22.0,48309.0,1358.0,1096.0,26.0,46.0,1096.0,507.0,181134180.0,1466.0,184.0,1232.0,111.0,22.0,48009.0,5300.0,1106.0,36.0,46.0,1095.0,0.0,1.0,0.0,47664.0,26125.0,267213.0,42.6584,83.1825,4.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,1.0,59.0,594.0,5944.0,594400.0,59440000.0,39150202.0,,,,,0.0,59440000.0,,,,,,,,,,,,,,,,,,,,,,,,,,498.0,163.0,181134180.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26125.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630000.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1990.0,479.0,1158.0,22.0,48309.0,47664.0,26125.0,267213.0,603662230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
604037908.0,2588.0,0.0,1070.0,436.0,47.0,5454.0,9593.0,1225.0,26.0,188.0,1602.0,71.0,604037908.0,2567.0,0.0,1057.0,430.0,47.0,5454.0,9593.0,1232.0,26.0,189.0,1596.0,0.0,0.0,0.0,15540.0,50011.0,502838.0,44.6595,72.9874,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,87.0,874.0,8742.0,874202.0,87420204.0,,,,,,0.0,,,,,,,,,,,,,,,,,87420204.0,87420204.0,87420204.0,87420204.0,87420204.0,87420204.0,87420204.0,87420204.0,87420204.0,87420204.0,680.0,130.0,,,,,,,,,,,,,,,,,604037908.0,604037908.0,604037908.0,604037908.0,604037908.0,604037908.0,604037908.0,604037908.0,604037908.0,604037908.0,0.0,,,,,,,,,,,,,,,,,50011.0,50011.0,50011.0,50011.0,50011.0,50011.0,50011.0,50011.0,50011.0,50011.0,0.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,3.0,75000.0,3.0,75000.0,3.0,75000.0,3.0,75000.0,3.0,75000.0,3.0,75000.0,3.0,75000.0,3.0,80000.0,3.0,80000.0,3.0,80000.0,3.0,1.0,1.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2005.0,2015.0,1062.0,440.0,47.0,5454.0,15540.0,50011.0,502838.0,604037908.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,50011.0,50011.0,50011.0,50011.0,,,,,,,12.0,0.0,0.0,0.0,,,,,,,3.0,3.0,3.0,3.0
604252580.0,2155.0,0.0,1332.0,164.0,34.0,11224.0,2114.0,547.0,24.0,163.0,632.0,335.0,604252580.0,2139.0,0.0,1326.0,159.0,34.0,11224.0,2114.0,553.0,25.0,164.0,631.0,0.0,0.0,1.0,35614.0,36047.0,364994.0,40.5721,73.9903,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,3.0,55.0,3.0,55.0,3.0,55.0,3.0,55.0,3.0,55.0,3.0,55.0,3.0,55.0,3.0,,,,,,,55.0,3.0,4.0,80.0,805.0,8051.0,805100.0,80510000.0,,,,,,0.0,,,,,,,,,,,,,,,,80510000.0,80510000.0,80510000.0,80510000.0,80510000.0,80510000.0,80510000.0,80510000.0,,,,834.0,179.0,,,,,,,,,,,,,,,,604252580.0,604252580.0,604252580.0,604252580.0,604252580.0,604252580.0,604252580.0,604252580.0,,,,0.0,,,,,,,,,,,,,,,,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36047.0,36047.0,,,,1.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2205200.0,3.0,2293600.0,3.0,2379900.0,3.0,2431800.0,3.0,2319300.0,3.0,2383300.0,3.0,2840200.0,3.0,2970900.0,3.0,,,,,,,2970900.0,3.0,1.0,1.0,45.0,2010.0,8051.0,175.0,27.0,11357.0,23.0,28.0,11224.0,55.0,3.0,2383300.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2004.0,2012.0,654.0,1477.0,34.0,11357.0,35614.0,36081.0,368033.0,604252580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
604574590.0,1204.0,0.0,1679.0,231.0,46.0,22021.0,1208.0,1987.0,30.0,152.0,1499.0,509.0,604574590.0,1195.0,0.0,1674.0,229.0,46.0,22021.0,1208.0,1992.0,29.0,153.0,1494.0,0.0,0.0,0.0,47894.0,51059.0,511601.0,38.8763,76.9937,4.0,2.0,6.0,0.0,6.0,3.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,1.0,73.0,737.0,7373.0,737300.0,73730000.0,,,,,,0.0,73730000.0,73730000.0,73730000.0,73730000.0,73730000.0,73730000.0,,,,,,,,,,,,,,,,,,,,,202.0,44.0,604574590.0,604574590.0,604574590.0,604574590.0,604574590.0,604574590.0,,,,,,,,,,,,,,,,,,,,,0.0,51059.0,51059.0,51059.0,51059.0,51059.0,51059.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,57.0,,,,,61.0,61.0,61.0,63.0,70.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,800000.0,3.0,804000.0,3.0,830400.0,3.0,800000.0,0.0,1200000.0,0.0,1232400.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232400.0,3.0,1.0,1.0,0.0,1990.0,7373.0,61.0,38.0,22070.0,30.0,39.0,22021.0,6.0,0.0,800000.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1989.0,1995.0,2047.0,589.0,46.0,22070.0,47894.0,51059.0,513905.0,604574590.0,80.0,80.0,80.0,70.0,63.0,61.0,61.0,61.0,,,,,,,,,,,,,,,95.0,51059.0,51059.0,51059.0,51059.0,51059.0,,,,,,22.0,,1.0,1.0,1.0,21.0,20.0,15.0,16.0,18.0,3.0,3.0,3.0,0.0,0.0,,,,,
604789263.0,2644.0,0.0,175.0,373.0,14.0,60118.0,2016.0,1421.0,30.0,156.0,557.0,138.0,604789263.0,2624.0,0.0,182.0,366.0,14.0,60118.0,2016.0,1421.0,29.0,157.0,552.0,0.0,0.0,0.0,20994.0,17089.0,172481.0,42.098,88.2774,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,73.0,738.0,7389.0,738901.0,73890100.0,,,,,,0.0,73890100.0,73890100.0,73890100.0,,,,,,,,,,,,,,,,,,,,,,,,679.0,153.0,604789263.0,604789263.0,604789263.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,17089.0,17089.0,17089.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,75000.0,3.0,75000.0,3.0,75000.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1992.0,181.0,375.0,14.0,60118.0,20994.0,17089.0,172481.0,604789263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
604896600.0,1163.0,0.0,1740.0,1338.0,4.0,92592.0,1650.0,0.0,0.0,0.0,0.0,399.0,604896600.0,1152.0,0.0,1729.0,1324.0,4.0,92592.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40140.0,6065.0,68159.0,33.4688,117.1029,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,2.0,2.0,0.0,15.0,152.0,1521.0,152100.0,15210000.0,,,,,,0.0,,,,,,,,,,,,,,,,,15210000.0,15210000.0,,,,,,,,,833.0,216.0,,,,,,,,,,,,,,,,,604896600.0,604896600.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,6065.0,6065.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120300.0,3.0,240000.0,3.0,,,,,,,,,,,,,,,,,240000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2005.0,2007.0,1719.0,1346.0,4.0,92592.0,40140.0,6065.0,68159.0,604896600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
605003938.0,1066.0,0.0,2389.0,510.0,43.0,38139.0,4206.0,1393.0,4.0,219.0,1369.0,289.0,52813136.0,597.0,0.0,12.0,1287.0,6.0,6902.0,0.0,1930.0,5.0,3.0,374.0,0.0,59.0,0.0,32820.0,47157.0,473637.0,35.0898,89.7625,4.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,51.0,516.0,5169.0,516900.0,51690000.0,,,,,,0.0,51690000.0,51690000.0,51690000.0,51690000.0,51690000.0,51690000.0,51690000.0,51690000.0,,,,,,,,,,,,,,,,,,,160.0,32.0,145035143.0,607095569.0,607095569.0,607095569.0,607095569.0,607095569.0,607095569.0,52813136.0,,,,,,,,,,,,,,,,,,,1.0,47157.0,47157.0,47157.0,47157.0,47157.0,47157.0,47157.0,47157.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257100.0,3.0,291400.0,3.0,291400.0,3.0,316000.0,3.0,364300.0,3.0,344900.0,3.0,270500.0,3.0,314800.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314800.0,3.0,4.0,4.0,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1997.0,2335.0,514.0,43.0,38138.0,32820.0,47157.0,473637.0,605003938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
605164941.0,1796.0,222.0,2341.0,1138.0,35.0,43068.0,8032.0,0.0,0.0,130.0,1647.0,102.0,6962351.0,1465.0,183.0,164.0,385.0,23.0,55344.0,7242.0,1436.0,5.0,246.0,1524.0,0.0,1124.0,0.0,18140.0,39049.0,396505.0,39.9857,82.7871,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,3.0,0.0,0.0,72.0,722.0,7221.0,722100.0,72210000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,72210000.0,,,,694.0,195.0,,,,,,,,,,,,,,,,,,,,,,,6962351.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,39049.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000.0,3.0,,,,,,,120000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2012.0,2290.0,1142.0,35.0,43068.0,18140.0,39049.0,396505.0,605164941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
605272280.0,1472.0,0.0,1930.0,399.0,4.0,91732.0,1147.0,2001.0,31.0,0.0,0.0,271.0,605272280.0,1461.0,0.0,1916.0,393.0,4.0,91732.0,1147.0,2005.0,30.0,0.0,0.0,0.0,0.0,0.0,31084.0,6037.0,62591.0,34.0982,118.0108,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,2.0,0.0,73.0,738.0,7389.0,738999.0,73899999.0,,,,,,0.0,,,,,,,,,,,,,,,,,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,,,,,124.0,153.0,,,,,,,,,,,,,,,,,605272280.0,605272280.0,605272280.0,605272280.0,605272280.0,605272280.0,,,,,0.0,,,,,,,,,,,,,,,,,6037.0,6037.0,6037.0,6037.0,6037.0,6037.0,,,,,0.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000.0,3.0,65000.0,3.0,65000.0,3.0,62500.0,3.0,62000.0,3.0,60000.0,3.0,,,,,,,,,60000.0,3.0,4.0,4.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,2011.0,1894.0,402.0,4.0,91732.0,31084.0,6037.0,62591.0,605272280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
